3,phi2,E,21030.36|21861.07|22846.25|23906.85|24960.64|26158.68|27059.41|27951.11|28904.42|29561.60|30468.16|31273.68|32076.60|32684.96|33465.18|33720.22|34622.20|35034.90|35206.91|35647.76|36001.20|36144.10|36235.50|36351.23
4,a,K,0.2405233|2.142752|3.239948|3.781401|4.889407|5.078226|5.426369|5.762002|6.180528|6.461963|6.513981|6.594217|7.014663|7.133021|7.299884|7.359472|7.461941|7.728996|7.974126|8.104489|8.193667|8.242552|8.409938|8.592974
4,a,E,306.8196|323.4402|335.0382|347.9874|364.6187|377.6971|389.7394|405.8204|415.0657|425.1270|431.3914|448.7294|454.0017|462.2328|464.1578|484.2693|484.7838|493.3195|512.3965|512.3979|551.1745|551.1745|609.0295|609.0295
4,phi1,K,0.3949170|1.341657|3.297422|4.647778|5.075786|5.480304|5.911577|6.131142|6.778249|6.875584|7.334466|8.674732|32.61574|32.62555|32.62893|32.63110|32.63111|32.63111|32.63111|32.63111|32.63111|32.63111|32.63111|32.63111
4,phi1,E,21294.61|22207.40|23076.83|24155.57|25132.11|26361.32|27271.94|28141.61|29144.17|29792.36|30676.19|31492.13|32302.68|32919.07|33693.25|33966.45|34859.73|35282.93|35448.17|35885.61|36236.47|36379.96|36470.38|36585.90
4,phi2,K,0.3949170|1.341657|3.297422|4.647778|5.075786|5.480304|5.911577|6.131142|6.778249|6.875584|7.334466|8.674732|32.61574|32.62555|32.62893|32.63110|32.63111|32.63111|32.63111|32.63111|32.63111|32.63111|32.63111|32.63111
4,phi2,E,21294.61|22207.40|23076.83|24155.57|25132.11|26361.32|27271.94|28141.61|29144.17|29792.36|30676.19|31492.13|32302.68|32919.07|33693.25|33966.45|34859.73|35282.93|35448.17|35885.61|36236.47|36379.96|36470.38|36585.90
5,a,K,0.2405233|2.142752|3.239948|3.781401|4.889407|5.078226|5.426369|5.762002|6.180528|6.461963|6.513981|6.594217|7.014663|7.133021|7.299884|7.359472|7.461941|7.728996|7.974126|8.104489|8.193667|8.242552|8.409938|8.592974
5,a,E,432.0590|452.8208|470.9608|488.3943|501.4095|519.3372|534.3895|545.9377|555.3802|581.2089|586.6943|593.1935|616.7659|642.2004|642.8483|659.6412|698.3071|709.2902|754.4138|764.7491|820.4494|820.8558|887.2978|887.2978
5,phi1,K,0.3949170|1.341657|3.297422|4.647778|5.075786|5.480304|5.911577|6.131142|6.778249|6.875584|7.334466|8.674732|32.61574|32.62555|32.62893|32.63110|32.63111|32.63111|32.63111|32.63111|32.63111|32.63111|32.63111|32.63111
5,phi1,E,21030.36|21861.07|22846.25|23906.85|24960.64|26158.68|27059.41|27951.11|28904.42|29561.60|30468.16|31273.68|32076.60|32684.96|33465.18|33720.22|34622.20|35034.90|35206.91|35647.76|36001.20|36144.10|36235.50|36351.23
5,phi2,K,0.3949170|1.341657|3.297422|4.647778|5.075786|5.480304|5.911577|6.131142|6.778249|6.875584|7.334466|8.674732|32.61574|32.62555|32.62893|32.63110|32.63111|32.63111|32.63111|32.63111|32.63111|32.63111|32.63111|32.63111
5,phi2,E,21030.36|21861.07|22846.25|23906.85|24960.64|26158.68|27059.41|27951.11|28904.42|29561.60|30468.16|31273.68|32076.60|32684.96|33465.18|33720.22|34622.20|35034.90|35206.91|35647.76|36001.20|36144.10|36235.50|36351.23
6,a,K,0.2405233|2.142752|3.239948|3.781401|4.889407|5.078226|5.426369|5.762002|6.180528|6.461963|6.513981|6.594217|7.014663|7.133021|7.299884|7.359472|7.461941|7.728996|7.974126|8.104489|8.193667|8.242552|8.409938|8.592974
6,a,E,780.1005|808.3987|839.7056|860.4301|889.3500|911.5596|936.5828|954.0093|972.2944|1010.356|1029.942|1051.297|1077.651|1131.674|1141.641|1156.528|1243.373|1246.872|1348.604|1355.072|1460.302|1460.303|1565.535|1565.535
6,phi1,K,0.3949170|1.341657|3.297422|4.647778|5.075786|5.480304|5.911577|6.131142|6.778249|6.875584|7.334466|8.674732|32.61574|32.62555|32.62893|32.63110|32.63111|32.63111|32.63111|32.63111|32.63111|32.63111|32.63111|32.63111
6,phi1,E,20296.83|21312.19|22439.44|23436.22|24585.70|25659.56|26553.01|27493.57|28305.29|29064.32|29982.57|30757.50|31538.88|32128.76|32911.33|33160.55|34063.74|34444.20|34648.07|35093.95|35453.38|35595.00|35688.89|35805.10
6,phi2,K,0.3949170|1.341657|3.297422|4.647778|5.075786|5.480304|5.911577|6.131142|6.778249|6.875584|7.334466|8.674732|32.61574|32.62555|32.62893|32.63110|32.63111|32.63111|32.63111|32.63111|32.63111|32.63111|32.63111|32.63111
6,phi2,E,20296.83|21312.19|22439.44|23436.22|24585.70|25659.56|26553.01|27493.57|28305.29|29064.32|29982.57|30757.50|31538.88|32128.76|32911.33|33160.55|34063.74|34444.20|34648.07|35093.95|35453.38|35595.00|35688.89|35805.10
7,a,K,0.2405233|2.142752|3.239948|3.781401|4.889407|5.078226|5.426369|5.762002|6.180528|6.461963|6.513981|6.594217|7.014663|7.133021|7.299884|7.359472|7.461941|7.728996|7.974126|8.104489|8.193667|8.242552|8.409938|8.592974
7,a,E,1298.792|1350.777|1388.535|1420.490|1463.152|1500.144|1531.674|1569.521|1588.558|1659.377|1678.566|1714.228|1766.816|1840.039|1857.720|1892.302|2019.193|2035.794|2197.267|2198.347|2376.421|2376.421|2554.495|2554.495
7,phi1,K,0.3949170|1.341657|3.297422|4.647778|5.075786|5.480304|5.911577|6.131142|6.778249|6.875584|7.334466|8.674732|32.61574|32.62555|32.62893|32.63110|32.63111|32.63111|32.63111|32.63111|32.63111|32.63111|32.63111|32.63111
7,phi1,E,19588.14|20746.29|21844.97|22679.98|23873.40|24666.95|25734.11|26678.88|27383.24|28345.22|29177.47|29906.88|30672.38|31267.48|32036.36|32360.83|33170.75|33517.02|33787.58|34231.22|34598.50|34737.57|34834.38|34951.20
7,phi2,K,0.3949170|1.341657|3.297422|4.647778|5.075786|5.480304|5.911577|6.131142|6.778249|6.875584|7.334466|8.674732|32.61574|32.62555|32.62893|32.63110|32.63111|32.63111|32.63111|32.63111|32.63111|32.63111|32.63111|32.63111
7,phi2,E,19588.14|20746.29|21844.97|22679.98|23873.40|24666.95|25734.11|26678.88|27383.24|28345.22|29177.47|29906.88|30672.38|31267.48|32036.36|32360.83|33170.75|33517.02|33787.58|34231.22|34598.50|34737.57|34834.38|34951.20
8,a,K,0.2405233|2.142752|3.239948|3.781401|4.889407|5.078226|5.426369|5.762002|6.180528|6.461963|6.513981|6.594217|7.014663|7.133021|7.299884|7.359472|7.461941|7.728996|7.974126|8.104489|8.193667|8.242552|8.409938|8.592974
8,a,E,2162.261|2257.208|2303.113|2349.035|2416.851|2478.351|2518.338|2589.956|2606.565|2732.121|2748.651|2805.265|2901.967|3003.546|3031.821|3100.177|3286.715|3326.733|3569.884|3581.627|3864.796|3864.796|4159.708|4159.708
8,phi1,K,0.3949170|1.341657|3.297422|4.647778|5.075786|5.480304|5.911577|6.131142|6.778249|6.875584|7.334466|8.674732|32.61574|32.62555|32.62893|32.63110|32.63111|32.63111|32.63111|32.63111|32.63111|32.63111|32.63111|32.63111
8,phi1,E,17720.31|18923.32|19926.82|21043.00|21932.95|23003.25|23895.57|24754.12|25781.12|26587.73|27298.55|28085.61|28910.03|29526.87|30174.12|30648.10|31037.17|31577.49|31951.58|32376.81|32757.51|32889.45|32990.91|33108.61
8,phi2,K,0.3949170|1.341657|3.297422|4.647778|5.075786|5.480304|5.911577|6.131142|6.778249|6.875584|7.334466|8.674732|32.61574|32.62555|32.62893|32.63110|32.63111|32.63111|32.63111|32.63111|32.63111|32.63111|32.63111|32.63111
8,phi2,E,17720.31|18923.32|19926.82|21043.00|21932.95|23003.25|23895.57|24754.12|25781.12|26587.73|27298.55|28085.61|28910.03|29526.87|30174.12|30648.10|31037.17|31577.49|31951.58|32376.81|32757.51|32889.45|32990.91|33108.61
